ID,PageNo.,DocName,Year,Coordinator,Prof,Student Name,Neighborhood,Borough,Address,oldLat,oldLong,Latitude,Longitude,DocLink,DocType,Tags
0223,,,1980,,LAURETTA VINCIARELLI,,,,,,,,,,,
0224,,,1980,,LAURETTA VINCIARELLI,,,,,,,,,,,
0225,,,1980,,LAURETTA VINCIARELLI,,,,,,,,,,,
0226,025,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1980,MICHAEL MOSTOLLER,TIMOTHY WOOD,MARY PEPCHINSKI & PATRICIA SUPPLEE,LOWER EAST SIDE,MANHATTAN,"LOWER EAST SIDE, MANHATTAN",40.7150,-73.9843,40.7172,-73.9834,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_025.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0227,,,1980,,TIMOTHY WOOD,,,,,,,,,,,
0228,,,1980,,TIMOTHY WOOD,,,,,,,,,,,
0229,,,1980,,TIMOTHY WOOD,,,,,,,,,,,
0230,,,1980,,TIMOTHY WOOD,,,,,,,,,,,
0231,,,1980,,TIMOTHY WOOD,,,,,,,,,,,
0232,,,1980,,TIMOTHY WOOD,,,,,,,,,,,
0233,,,1980,,TIMOTHY WOOD,,,,,,,,,,,
0234,026,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1981,MICHAEL MOSTOLLER,MICHAEL MOSTOLLER & MICHAEL KAGAN,COLIN CATHCART & KEITH HONE,MORNINGSIDE HIEGHTS,MANHATTAN,"MORNINGSIDE HIEGHTS, MANHATTAN",40.8105,-73.9621,40.8112,-73.9597,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_026.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0235,,,1981,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0236,,,1981,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0237,,,1981,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0238,,,1981,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0239,,,1981,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0240,,,1981,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0241,,,1981,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0242,027,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1982,MICHAEL MOSTOLLER,JOHN CIARDULLO & STEVE LESSER,BARBARA KNECHT & GAIL LINDSEY,YORKTOWN,WESTCHESTER COUNTY,"YORKTOWN, WESTCHESTER COUNTY",41.2626,-73.8184,41.2684,-73.8169,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_027.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0243,,,1982,,JOHN CIARDULLO & STEVE LESSER,,,,,,,,,,,
0244,,,1982,,JOHN CIARDULLO & STEVE LESSER,,,,,,,,,,,
0245,,,1982,,JOHN CIARDULLO & STEVE LESSER,,,,,,,,,,,
0246,,,1982,,JOHN CIARDULLO & STEVE LESSER,,,,,,,,,,,
0247,,,1982,,JOHN CIARDULLO & STEVE LESSER,,,,,,,,,,,
0248,,,1982,,JOHN CIARDULLO & STEVE LESSER,,,,,,,,,,,
0249,,,1982,,JOHN CIARDULLO & STEVE LESSER,,,,,,,,,,,
0250,028,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1982,MICHAEL MOSTOLLER,MARY MCLEOD & RICHARD PLUNZ,CHARLES ANDERSON & LAURA HEIM,ASTORIA,QUEENS,"ASTORIA, QUEENS",40.7644,-73.9235,40.7646,-73.9223,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_028.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0251,,,1982,,MARY MCLEOD & RICHARD PLUNZ,,,,,,,,,,,
0252,,,1982,,MARY MCLEOD & RICHARD PLUNZ,,,,,,,,,,,
0253,,,1982,,MARY MCLEOD & RICHARD PLUNZ,,,,,,,,,,,
0254,,,1982,,MARY MCLEOD & RICHARD PLUNZ,,,,,,,,,,,
0255,,,1982,,MARY MCLEOD & RICHARD PLUNZ,,,,,,,,,,,
0256,,,1982,,MARY MCLEOD & RICHARD PLUNZ,,,,,,,,,,,
0257,,,1982,,MARY MCLEOD & RICHARD PLUNZ,,,,,,,,,,,
0258,029,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1982,MICHAEL MOSTOLLER,MICHAEL MOSTOLLER & MICHAEL KAGAN,THEODORE KRUEGER & PETER PLAU,COLUMBUS CIRCLE,MANHATTAN,"COLUMBUS CIRCLE, MANHATTAN",40.7678,-73.9815,40.7709,-73.9801,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_029.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0259,,,1982,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0260,,,1982,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0261,,,1982,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0262,,,1982,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0263,,,1982,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0264,,,1982,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0265,,,1982,,MICHAEL MOSTOLLER & MICHAEL KAGAN,,,,,,,,,,,
0266,030,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1983,MICHAEL MOSTOLLER,KENNETH FRAMPTON & ROY STRICKLAND,JEFFERY BACON AND PETER SHINODA,EAST HARLEM,MANHATTAN,"EAST HARLEM, MANHATTAN",40.7957,-73.9389,40.7997,-73.9351,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_030.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0267,,,1983,,KENNETH FRAMPTON & ROY STRICKLAND,,,,,,,,,,,
0268,,,1983,,KENNETH FRAMPTON & ROY STRICKLAND,,,,,,,,,,,
0269,,,1983,,KENNETH FRAMPTON & ROY STRICKLAND,,,,,,,,,,,
0270,,,1983,,KENNETH FRAMPTON & ROY STRICKLAND,,,,,,,,,,,
0271,,,1983,,KENNETH FRAMPTON & ROY STRICKLAND,,,,,,,,,,,
0272,,,1983,,KENNETH FRAMPTON & ROY STRICKLAND,,,,,,,,,,,
0273,,,1983,,KENNETH FRAMPTON & ROY STRICKLAND,,,,,,,,,,,
0274,031,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1983,MICHAEL MOSTOLLER,MARTA GUTMAN & RICHARD PLUNZ,CHANDLER MCCOY & JENNIFER ROSS,,,,,,0.0027,0.0057,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_031.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0275,,,1983,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0276,,,1983,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0277,,,1983,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0278,,,1983,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0279,,,1983,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0280,,,1983,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0281,,,1983,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0282,032,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1983,MICHAEL MOSTOLLER,LAURETTA VINCIARELLI & STEVEN LESSER,PAUL ADAMSON & DON WEINREICH,,,,,,0.0030,0.0047,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_032.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, MEDIUM"
0283,,,1983,,LAURETTA VINCIARELLI & STEVEN LESSER,,,,,,,,,,,
0284,,,1983,,LAURETTA VINCIARELLI & STEVEN LESSER,,,,,,,,,,,
0285,,,1983,,LAURETTA VINCIARELLI & STEVEN LESSER,,,,,,,,,,,
0286,,,1983,,LAURETTA VINCIARELLI & STEVEN LESSER,,,,,,,,,,,
0287,,,1983,,LAURETTA VINCIARELLI & STEVEN LESSER,,,,,,,,,,,
0288,,,1983,,LAURETTA VINCIARELLI & STEVEN LESSER,,,,,,,,,,,
0289,,,1983,,LAURETTA VINCIARELLI & STEVEN LESSER,,,,,,,,,,,
0290,033,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1984,RICHARD PLUNZ,MARTA GUTMAN & RICHARD PLUNZ,KNUTE HANSEN & SCOTT MARBLE,,,,,,0.0001,0.0033,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_033.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, HIGH DENSITY, MEDIUM, GRAPPLING WITH GENERIC"
0291,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0292,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0293,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0294,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0295,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0296,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0297,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0298,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0299,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0300,,,1984,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0301,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0302,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0303,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0304,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0305,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0306,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0307,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0308,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0309,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0310,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0311,,,1984,,MARY MCLEOD & ROY STRICKLAND,,,,,,,,,,,
0312,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0313,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0314,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0315,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0316,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0317,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0318,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0319,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0320,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0321,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0322,,,1984,,LAURETTA VINCIARELLI & MAURIZIO DEVITA,,,,,,,,,,,
0323,034,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1985,RICHARD PLUNZ,MARTA GUTMAN & MAURIZIO DE VITA,PETER MORGAN AND BRUCE WHITE,,,,,,0.0017,0.0020,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_034.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, DIFFERENT SITES, HIGH DENSITY, MEDIUM, GRAPPLING WITH GENERIC"
0324,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0325,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0326,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0327,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0328,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0329,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0330,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0331,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0332,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0333,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0334,,,1985,,MARTA GUTMAN & MAURIZIO DE VITA,,,,,,,,,,,
0335,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0336,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0337,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0338,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0339,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0340,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0341,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0342,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0343,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0344,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0345,,,1985,,THEODORE & RICHARD PLUNZ,,,,,,,,,,,
0346,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0347,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0348,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0349,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0350,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0351,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0352,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0353,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0354,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0355,,,1985,,SHANE & ROY STRICKLAND,,,,,,,,,,,
0356,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0357,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0358,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0359,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0360,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0361,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0362,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0363,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0364,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0365,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0366,,,1986,,MARTA GUTMAN & RICHARD PLUNZ,,,,,,,,,,,
0367,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0368,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0369,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0370,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0371,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0372,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0373,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0374,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0375,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0376,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0377,,,1986,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0378,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0379,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0380,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0381,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0382,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0383,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0384,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0385,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0386,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0387,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0388,,,1986,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0389,035,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1987,RICHARD PLUNZ,RICHARD PLUNZ & MARTA GUTMAN,WENDY DUBOW & MEGAN MOYNIHAN,JACKSON HEIGHTS,QUEENS,"JACKSON HEIGHTS, QUEENS",40.7557,-73.8831,40.7580,-73.8794,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_035.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0390,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0391,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0392,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0393,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0394,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0395,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0396,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0397,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0398,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0399,,,1987,,RICHARD PLUNZ & MARTA GUTMAN,,,,,,,,,,,
0400,036,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1987,RICHARD PLUNZ,KAREN VAN LENGEN & JAMES TICE,VICTOR COLOM AND MIGUEL RIVERA,,,,,,,,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_036.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0401,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0402,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0403,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0404,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0405,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0406,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0407,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0408,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0409,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0410,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0411,,,1987,,KAREN VAN LENGEN & JAMES TICE,,,,,,,,,,,
0412,037,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1987,RICHARD PLUNZ,LAURETTA VINCIARELLI & ROY STRICKLAND,"FRANCISCO ALMEIDA, ANDREA CHIARI-GAGGIA & AHMAD ZAINULABIDIN",,,,,,,,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_037.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0413,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0414,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0415,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0416,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0417,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0418,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0419,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0420,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0421,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0422,,,1987,,LAURETTA VINCIARELLI & ROY STRICKLAND,,,,,,,,,,,
0423,040,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1988,JAMES TICE,WILLIAM MCDONALD,"CHRISTOPHER SHARPLES, PETER SUN & OLAFUR THORDARSON",LOWER EAST SIDE,MANHATTAN,"LOWER EAST SIDE, MANHATTAN",40.7150,-73.9843,40.7202,-73.9820,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_040.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0424,,,1988,,WILLIAM MCDONALD,,,,,,,,,,,
0425,,,1988,,WILLIAM MCDONALD,,,,,,,,,,,
0426,,,1988,,WILLIAM MCDONALD,,,,,,,,,,,
0427,,,1988,,WILLIAM MCDONALD,,,,,,,,,,,
0428,,,1988,,WILLIAM MCDONALD,,,,,,,,,,,
0429,,,1988,,WILLIAM MCDONALD,,,,,,,,,,,
0430,041,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1988,JAMES TICE,ROBERT MCCARTER,ERIC COBB & NICOLE KOENIGSBERGER,LOWER EAST SIDE,MANHATTAN,"LOWER EAST SIDE, MANHATTAN",40.7150,-73.9843,40.7193,-73.9834,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_041.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0431,,,1988,,ROBERT MCCARTER,,,,,,,,,,,
0432,,,1988,,ROBERT MCCARTER,,,,,,,,,,,
0433,,,1988,,ROBERT MCCARTER,,,,,,,,,,,
0434,,,1988,,ROBERT MCCARTER,,,,,,,,,,,
0435,,,1988,,ROBERT MCCARTER,,,,,,,,,,,
0436,,,1988,,ROBERT MCCARTER,,,,,,,,,,,
0437,042,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1988,JAMES TICE,MARY MCLEOD,LOY FOOK LEE,ROCKAWAY,QUEENS,"ROCKAWAY, QUEENS",40.5927,-73.7978,40.5960,-73.7970,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_042.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0438,,,1988,,MARY MCLEOD,,,,,,,,,,,
0439,,,1988,,MARY MCLEOD,,,,,,,,,,,
0440,,,1988,,MARY MCLEOD,,,,,,,,,,,
0441,,,1988,,MARY MCLEOD,,,,,,,,,,,
0442,,,1988,,MARY MCLEOD,,,,,,,,,,,
0443,043,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1988,JAMES TICE,RICHARD PLUNZ,META BRUNZEMA & SUZANNE NIEGO,POBLE NOU,BARCELONA,"POBLE NOU, BARCELONA",41.4034,2.2028,41.4049,2.2065,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_043.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0444,,,1988,,RICHARD PLUNZ,,,,,,,,,,,
0445,,,1988,,RICHARD PLUNZ,,,,,,,,,,,
0446,,,1988,,RICHARD PLUNZ,,,,,,,,,,,
0447,,,1988,,RICHARD PLUNZ,,,,,,,,,,,
0448,,,1988,,RICHARD PLUNZ,,,,,,,,,,,
0449,,,1988,,RICHARD PLUNZ,,,,,,,,,,,
0450,044,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1988,JAMES TICE,JAMES TICE,PETRA KONIG & DAN ROTNER,ROCKAWAY,QUEENS,"ROCKAWAY, QUEENS",40.5927,-73.7978,40.5932,-73.7943,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_044.jpg,,"TYPOLOGY, LOW RISE HIGH DENSITY, HIGH DENSITY, DIFFERENT SITES, GRAPPLING WITH GENERIC, SHORT"
0451,,,1988,,JAMES TICE,,,,,,,,,,,
0452,,,1988,,JAMES TICE,,,,,,,,,,,
0453,,,1988,,JAMES TICE,,,,,,,,,,,
0454,,,1988,,JAMES TICE,,,,,,,,,,,
0455,,,1988,,JAMES TICE,,,,,,,,,,,
0456,045,GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_,1989,ROBERT MCCARTER,AMY ANDERSON,MYONG SU KIM & ELISABETH KOZAREC,,RHODE ISLAND,", RHODE ISLAND",41.5801,-71.4774,41.5824,-71.4727,./pages/GSAPP_Exhibition-HousingStudios1974-2014_CompleteBooklet_Page_045.jpg,,"PRECEDENT STUDY, DIFFERENT SITES, SHORT"
0457,,,1989,,AMY ANDERSON,,,,,,,,,,,
0458,,,1989,,AMY ANDERSON,,,,,,,,,,,
0459,,,1989,,AMY ANDERSON,,,,,,,,,,,
0460,,,1989,,AMY ANDERSON,,,,,,,,,,,
0461,,,1989,,AMY ANDERSON,,,,,,,,,,,
0462,,,1989,,AMY ANDERSON,,,,,,,,,,,
0463,,,1989,,AMY ANDERSON,,,,,,,,,,,
0464,,,1989,,AMY ANDERSON,,,,,,,,,,,
